aptDong,aptNm,aptSeq,bonbun,bubun,buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,excluUseAr,floor,jibun,landCd,landLeaseholdGbn,rgstDate,roadNm,roadNmBonbun,roadNmBubun,roadNmCd,roadNmSeq,roadNmSggCd,roadNmbCd,sggCd,slerGbn,umdCd,umdNm,지역코드,계약일,평단가_만원
202,인왕산2차아이파크,11110-2417,0088,0000,2015,개인,,,120500,29,9,2025,중개거래,서울 종로구,84.748,4,88,1,N,26.02.06,통일로18길,00034,00000,4100482,01,11110,0,11110,개인,18700,무악동,11110,2025-09-29,4700.0
,동대문,11110-30,0328,0017,1966,개인,,,35000,25,9,2025,중개거래,서울 강남구,28.8,5,328-17,1,N,25.11.05,지봉로,00025,00000,3005007,01,11110,0,11110,개인,17400,창신동,11110,2025-09-25,4017.0
,숭인상가,11110-48,0204,0011,1979,개인,,,61000,23,9,2025,중개거래,서울 중구,80.85,5,204-11,1,N,25.11.06,청계천로,00391,00000,3100021,08,11110,0,11110,개인,17500,숭인동,11110,2025-09-23,2494.0
,숭인상가,11110-48,0204,0011,1979,개인,26.04.14,O,63000,9,9,2025,중개거래,서울 중구,80.85,5,204-11,1,N,,청계천로,00391,00000,3100021,08,11110,0,11110,개인,17500,숭인동,11110,2025-09-09,2576.0
303,경희궁자이(3단지),11110-2446,0233,0000,2017,개인,,,229000,20,9,2025,중개거래,서울 종로구,84.614,1,233,1,N,26.03.05,경교장길,00035,00000,4100002,01,11110,,11110,개인,17700,평동,11110,2025-09-20,8947.0
제102,아남1,11110-25,0004,0000,1995,개인,,,80000,17,9,2025,직거래,,84.8,16,4,1,N,25.10.01,창경궁로,00265,00000,3005008,07,11110,0,11110,개인,17100,명륜2가,11110,2025-09-17,3119.0
301,명륜동주상복합아남아파트,11110-26,0237,0000,1999,개인,,,85000,13,9,2025,중개거래,서울 종로구,61.13,6,237,1,N,25.12.04,혜화로3길,00005,00000,4100545,02,11110,0,11110,개인,17100,명륜2가,11110,2025-09-13,4597.0
202,창신쌍용2,11110-91,0703,0000,1993,개인,,,60500,22,9,2025,중개거래,서울 종로구,64.66,14,703,1,N,25.10.22,낙산길,00198,00000,4100020,02,11110,0,11110,개인,17400,창신동,11110,2025-09-22,3093.0
112,현대,11110-90,0082,0000,2000,개인,,,102990,30,9,2025,중개거래,서울 종로구,60.0,1,82,1,N,25.12.19,통일로,00246,00009,3000008,06,11110,0,11110,개인,18700,무악동,11110,2025-09-30,5674.0
101,현대,11110-90,0082,0000,2000,개인,,,102400,27,9,2025,중개거래,서울 종로구,60.0,7,82,1,N,25.11.20,통일로,00246,00020,3000008,06,11110,0,11110,개인,18700,무악동,11110,2025-09-27,5642.0
111,현대,11110-90,0082,0000,2000,개인,,,136960,16,9,2025,중개거래,서울 종로구,84.92,18,82,1,N,26.01.16,통일로,00246,00020,3000008,06,11110,0,11110,개인,18700,무악동,11110,2025-09-16,5332.0
113,인왕산아이파크,11110-2212,0060,0000,2008,개인,,,140000,6,9,2025,중개거래,서울 종로구,84.858,11,60,1,N,25.12.10,통일로18길,00009,00000,4100482,01,11110,0,11110,개인,18700,무악동,11110,2025-09-06,5454.0
107,인왕산아이파크,11110-2212,0060,0000,2008,개인,,,151500,29,9,2025,중개거래,서울 종로구,114.931,10,60,1,N,25.12.18,통일로18길,00009,00000,4100482,01,11110,0,11110,개인,18700,무악동,11110,2025-09-29,4358.0
201,창신쌍용2,11110-91,0703,0000,1993,개인,,,61000,27,9,2025,중개거래,서울 종로구,54.7,9,703,1,N,25.12.05,낙산길,00198,00000,4100020,02,11110,0,11110,개인,17400,창신동,11110,2025-09-27,3687.0
110,인왕산아이파크,11110-2212,0060,0000,2008,개인,,,131000,18,9,2025,중개거래,서울 종로구,84.858,3,60,1,N,25.12.22,통일로18길,00009,00000,4100482,01,11110,0,11110,개인,18700,무악동,11110,2025-09-18,5103.0
103,종로센트레빌,11110-2224,0002,0001,2008,개인,,,126500,24,9,2025,중개거래,서울 종로구,114.67,11,2-1,1,N,25.12.15,동망산길,00047,00000,4100065,02,11110,0,11110,개인,17500,숭인동,11110,2025-09-24,3647.0
112,현대,11110-90,0082,0000,2000,개인,,,109000,7,9,2025,중개거래,"서울 은평구, 서울 종로구",60.0,10,82,1,N,25.10.24,통일로,00246,00009,3000008,06,11110,0,11110,개인,18700,무악동,11110,2025-09-07,6006.0
205,창신쌍용2,11110-91,0703,0000,1993,개인,,,87000,24,9,2025,중개거래,서울 종로구,106.62,5,703,1,N,25.12.15,낙산길,00198,00000,4100020,02,11110,0,11110,개인,17400,창신동,11110,2025-09-24,2697.0
103,두산,11110-34,0232,0000,1999,개인,,,79000,24,9,2025,중개거래,서울 종로구,59.95,2,232,1,N,25.11.27,지봉로5길,00007,00000,4100390,01,11110,0,11110,개인,17400,창신동,11110,2025-09-24,4356.0
,동대문,11110-30,0328,0017,1966,개인,,,28000,24,9,2025,중개거래,"서울 강남구, 서울 종로구",28.8,6,328-17,1,N,25.09.29,지봉로,00025,00000,3005007,01,11110,0,11110,개인,17400,창신동,11110,2025-09-24,3214.0
,세종,11110-13,0100,0000,1983,개인,,,58000,19,9,2025,직거래,,91.68,2,100,1,N,25.09.29,세종대로23길,00054,00000,4100190,02,11110,0,11110,기타,11700,당주동,11110,2025-09-19,2091.0
403,경희궁자이(4단지),11110-2464,0126,0000,2017,개인,,,86000,23,9,2025,중개거래,서울 종로구,37.2635,9,126,1,N,25.09.30,송월길,00155,00000,4100192,01,11110,,11110,개인,18000,교북동,11110,2025-09-23,7629.0
103,인왕산아이파크,11110-2212,0060,0000,2008,개인,,,139500,19,9,2025,중개거래,서울 종로구,84.858,6,60,1,N,25.11.05,통일로18길,00009,00000,4100482,01,11110,0,11110,개인,18700,무악동,11110,2025-09-19,5434.0
303,경희궁자이(3단지),11110-2446,0233,0000,2017,개인,,,235000,20,9,2025,중개거래,서울 종로구,84.8359,1,233,1,N,26.04.15,경교장길,00035,00000,4100002,01,11110,,11110,개인,17700,평동,11110,2025-09-20,9157.0
304,경희궁자이(3단지),11110-2446,0233,0000,2017,개인,,,325000,20,9,2025,중개거래,서울 종로구,116.9383,8,233,1,N,26.04.14,경교장길,00035,00000,4100002,01,11110,,11110,개인,17700,평동,11110,2025-09-20,9188.0
로얄팰리스스위트,로얄팰리스스위트,11110-205,0085,0000,2005,개인,,,45000,13,9,2025,중개거래,서울 종로구,39.67,9,85,1,N,25.10.21,율곡로2길,00007,00000,4100234,01,11110,0,11110,개인,12400,수송동,11110,2025-09-13,3750.0
,종로동광모닝스카이,11110-2343,1421,0001,2013,개인,,,10680,13,9,2025,중개거래,서울 종로구,15.855,12,1421-1,1,N,25.09.29,난계로29가길,00024,00000,4100029,01,11110,0,11110,개인,17500,숭인동,11110,2025-09-13,2227.0
102동,경희궁롯데캐슬,11110-2519,0089,0000,2019,개인,,,147000,20,9,2025,중개거래,서울 종로구,59.6737,4,89,1,N,25.12.18,통일로,00230,00000,3000008,00,11110,0,11110,개인,18700,무악동,11110,2025-09-20,8143.0
109,인왕산아이파크,11110-2212,0060,0000,2008,개인,,,134500,20,9,2025,중개거래,서울 종로구,84.858,8,60,1,N,26.01.15,통일로18길,00009,00000,4100482,01,11110,0,11110,개인,18700,무악동,11110,2025-09-20,5240.0
116,인왕산아이파크,11110-2212,0060,0000,2008,개인,,,107000,20,9,2025,중개거래,서울 종로구,59.993,1,60,1,N,26.01.12,통일로18길,00009,00000,4100482,01,11110,0,11110,개인,18700,무악동,11110,2025-09-20,5896.0
101,인왕산아이파크,11110-2212,0060,0000,2008,개인,,,139800,20,9,2025,중개거래,"서울 용산구, 서울 종로구",84.858,13,60,1,N,25.12.29,통일로18길,00009,00000,4100482,01,11110,0,11110,개인,18700,무악동,11110,2025-09-20,5446.0
112,현대,11110-90,0082,0000,2000,개인,,,107470,19,9,2025,중개거래,서울 종로구,60.0,10,82,1,N,26.03.13,통일로,00246,00009,3000008,06,11110,0,11110,개인,18700,무악동,11110,2025-09-19,5921.0
112,인왕산아이파크,11110-2212,0060,0000,2008,개인,,,138000,5,9,2025,중개거래,서울 종로구,84.858,7,60,1,N,25.11.27,통일로18길,00009,00000,4100482,01,11110,0,11110,개인,18700,무악동,11110,2025-09-05,5376.0
305,경희궁자이(3단지),11110-2446,0233,0000,2017,개인,,,219000,16,9,2025,중개거래,"서울 강남구, 서울 마포구",59.8547,8,233,1,N,25.11.12,경교장길,00035,00000,4100002,01,11110,,11110,개인,17700,평동,11110,2025-09-16,12095.0
105,종로센트레빌,11110-2224,0002,0001,2008,개인,,,89000,6,9,2025,중개거래,서울 종로구,59.92,7,2-1,1,N,25.10.13,동망산길,00047,00000,4100065,02,11110,0,11110,개인,17500,숭인동,11110,2025-09-06,4910.0
103,두산,11110-34,0232,0000,1999,개인,,,83700,4,9,2025,중개거래,서울 종로구,59.95,14,232,1,N,25.11.28,지봉로5길,00007,00000,4100390,01,11110,0,11110,개인,17400,창신동,11110,2025-09-04,4615.0
104동,경희궁롯데캐슬,11110-2519,0089,0000,2019,개인,,,175000,14,9,2025,중개거래,"경기 부천시 원미구, 서울 종로구",84.8792,6,89,1,N,25.10.31,통일로,00230,00000,3000008,00,11110,0,11110,개인,18700,무악동,11110,2025-09-14,6816.0
112,인왕산아이파크,11110-2212,0060,0000,2008,개인,,,140000,11,9,2025,중개거래,"서울 서대문구, 서울 종로구",84.858,16,60,1,N,25.12.12,통일로18길,00009,00000,4100482,01,11110,0,11110,개인,18700,무악동,11110,2025-09-11,5454.0
110,현대,11110-90,0082,0000,2000,개인,,,137900,6,9,2025,중개거래,서울 종로구,84.92,18,82,1,N,25.10.01,통일로,00246,00020,3000008,06,11110,0,11110,개인,18700,무악동,11110,2025-09-06,5368.0
201,인왕산2차아이파크,11110-2417,0088,0000,2015,개인,,,121700,11,9,2025,중개거래,서울 종로구,84.4924,6,88,1,N,26.01.27,통일로18길,00034,00000,4100482,01,11110,0,11110,개인,18700,무악동,11110,2025-09-11,4762.0
204,창신쌍용2,11110-91,0703,0000,1993,개인,,,72000,12,9,2025,중개거래,서울 종로구,79.87,13,703,1,N,26.01.30,낙산길,00198,00000,4100020,02,11110,0,11110,개인,17400,창신동,11110,2025-09-12,2980.0
로얄팰리스스위트,로얄팰리스스위트,11110-205,0085,0000,2005,개인,,,39000,3,9,2025,중개거래,서울 종로구,43.07,9,85,1,N,25.10.27,율곡로2길,00007,00000,4100234,01,11110,0,11110,개인,12400,수송동,11110,2025-09-03,2993.0
104,롯데캐슬로잔,11110-2246,0108,0000,2009,개인,,,230000,5,9,2025,중개거래,서울 서초구,225.857,5,108,1,N,25.11.27,평창문화로,00156,00000,3100023,01,11110,0,11110,개인,18300,평창동,11110,2025-09-05,3366.0
101,창신쌍용1,11110-37,0702,0000,1992,개인,,,66500,8,9,2025,중개거래,서울 종로구,54.7,10,702,1,N,25.11.07,동망산길,00019,00000,4100065,01,11110,0,11110,개인,17400,창신동,11110,2025-09-08,4019.0
202,창신쌍용2,11110-91,0703,0000,1993,개인,,,63500,6,9,2025,중개거래,서울 종로구,64.66,9,703,1,N,25.10.15,낙산길,00198,00000,4100020,02,11110,0,11110,개인,17400,창신동,11110,2025-09-06,3246.0
,종로청계힐스테이트,11110-2234,0766,0000,2009,개인,25.11.27,O,84500,1,9,2025,중개거래,서울 종로구,59.9426,4,766,1,N,,숭인동길,00021,00000,4100204,01,11110,0,11110,개인,17500,숭인동,11110,2025-09-01,4660.0
101,두산,11110-34,0232,0000,1999,개인,,,86000,3,9,2025,중개거래,서울 종로구,59.95,5,232,1,N,25.09.17,지봉로5길,00007,00000,4100390,01,11110,0,11110,개인,17400,창신동,11110,2025-09-03,4742.0
117,인왕산아이파크,11110-2212,0060,0000,2008,개인,,,140000,2,9,2025,중개거래,서울 종로구,84.858,6,60,1,N,25.12.05,통일로16길,00008,00003,4100480,00,11110,0,11110,개인,18700,무악동,11110,2025-09-02,5454.0
401,경희궁자이(4단지),11110-2464,0126,0000,2017,개인,,,120000,14,10,2025,중개거래,서울 종로구,45.879,14,126,1,N,26.01.30,송월길,00155,00000,4100192,01,11110,,11110,개인,18000,교북동,11110,2025-10-14,8647.0
,종로중흥S클래스,11110-2339,0202,0003,2013,개인,,,12300,28,10,2025,중개거래,서울 종로구,19.466,8,202-3,1,N,26.02.02,종로66길,00028,00000,4100372,01,11110,0,11110,개인,17500,숭인동,11110,2025-10-28,2089.0
303,경희궁자이(3단지),11110-2446,0233,0000,2017,개인,,,254000,19,10,2025,중개거래,서울 종로구,84.614,5,233,1,N,26.02.27,경교장길,00035,00000,4100002,01,11110,,11110,개인,17700,평동,11110,2025-10-19,9924.0
103,인왕산아이파크,11110-2212,0060,0000,2008,개인,,,128000,19,10,2025,중개거래,서울 종로구,84.858,1,60,1,N,26.03.16,통일로18길,00009,00000,4100482,01,11110,0,11110,개인,18700,무악동,11110,2025-10-19,4986.0
102,인왕산아이파크,11110-2212,0060,0000,2008,개인,,,145000,19,10,2025,중개거래,서울 종로구,84.858,5,60,1,N,26.01.22,통일로18길,00009,00000,4100482,01,11110,0,11110,개인,18700,무악동,11110,2025-10-19,5649.0
303,경희궁자이(3단지),11110-2446,0233,0000,2017,개인,,,237000,19,10,2025,중개거래,서울 종로구,77.6543,12,233,1,N,26.05.29,경교장길,00035,00000,4100002,01,11110,,11110,개인,17700,평동,11110,2025-10-19,10089.0
207,경희궁자이(2단지),11110-2445,0199,0000,2017,개인,,,367000,14,10,2025,중개거래,서울 종로구,138.6533,7,199,1,N,26.01.19,송월길,00099,00000,4100192,01,11110,,11110,개인,17900,홍파동,11110,2025-10-14,8750.0
114,인왕산아이파크,11110-2212,0060,0000,2008,개인,,,164500,17,10,2025,중개거래,서울 종로구,114.931,16,60,1,N,26.01.22,통일로18길,00009,00000,4100482,01,11110,0,11110,개인,18700,무악동,11110,2025-10-17,4732.0
가,일성빌라트,11110-77,0145,0005,1996,개인,,,66500,15,10,2025,중개거래,서울 종로구,84.99,5,145-5,1,N,26.03.20,평창문화로,00119,00000,3100023,01,11110,0,11110,개인,18300,평창동,11110,2025-10-15,2587.0
205,경희궁자이(2단지),11110-2445,0199,0000,2017,개인,,,230000,18,10,2025,중개거래,"서울 마포구, 서울 송파구",59.8547,10,199,1,N,26.02.27,송월길,00099,00000,4100192,01,11110,,11110,개인,17900,홍파동,11110,2025-10-18,12703.0
로얄팰리스스위트,로얄팰리스스위트,11110-205,0085,0000,2005,개인,,,42000,13,10,2025,중개거래,서울 종로구,36.86,12,85,1,N,25.12.04,율곡로2길,00007,00000,4100234,01,11110,0,11110,개인,12400,수송동,11110,2025-10-13,3767.0
,종로동광모닝스카이,11110-2343,1421,0001,2013,개인,,,10600,28,10,2025,중개거래,서울 종로구,15.855,10,1421-1,1,N,25.11.05,난계로29가길,00024,00000,4100029,01,11110,0,11110,개인,17500,숭인동,11110,2025-10-28,2210.0
101,광화문스페이스본(101동~105동),11110-2203,0009,0000,2008,개인,,,160000,14,10,2025,중개거래,서울 종로구,94.51,4,9,1,N,26.01.30,사직로8길,00004,00000,4100135,03,11110,0,11110,개인,11500,사직동,11110,2025-10-14,5597.0
401,경희궁자이(4단지),11110-2464,0126,0000,2017,개인,,,91000,19,10,2025,중개거래,서울 종로구,37.2635,16,126,1,N,26.01.02,송월길,00155,00000,4100192,01,11110,,11110,개인,18000,교북동,11110,2025-10-19,8073.0
102,광화문스페이스본(101동~105동),11110-2203,0009,0000,2008,개인,,,140000,19,10,2025,중개거래,서울 종로구,70.8,11,9,1,N,26.01.29,사직로8길,00004,00000,4100135,03,11110,0,11110,개인,11500,사직동,11110,2025-10-19,6537.0
현대뜨레비앙,현대뜨레비앙,11110-102,0055,0000,2003,개인,,,49500,22,10,2025,중개거래,경기 고양시 일산동구,48.54,5,55,1,N,25.12.03,돈화문로11가길,00059,00000,4100050,03,11110,0,11110,개인,13300,익선동,11110,2025-10-22,3371.0
,리치캐슬아파트,11110-128,0033,0085,2003,개인,,,65000,15,10,2025,중개거래,서울 종로구,84.33,2,33-85,1,N,25.12.16,성균관로14길,00019,00000,4100166,01,11110,0,11110,개인,17000,명륜1가,11110,2025-10-15,2548.0
103,창신쌍용1,11110-37,0702,0000,1992,개인,,,95500,12,10,2025,중개거래,서울 종로구,106.62,12,702,1,N,26.01.30,동망산길,00019,00000,4100065,01,11110,0,11110,개인,17400,창신동,11110,2025-10-12,2961.0
105,광화문스페이스본(101동~105동),11110-2203,0009,0000,2008,개인,,,177000,10,10,2025,중개거래,서울 종로구,108.55,10,9,1,N,25.11.27,사직로8길,00004,00000,4100135,03,11110,0,11110,개인,11500,사직동,11110,2025-10-10,5390.0
103,두산,11110-34,0232,0000,1999,기타,,,115500,15,10,2025,중개거래,서울 종로구,84.9,14,232,1,N,25.12.10,지봉로5길,00007,00000,4100390,01,11110,0,11110,개인,17400,창신동,11110,2025-10-15,4497.0
104동,경희궁롯데캐슬,11110-2519,0089,0000,2019,개인,,,210000,11,10,2025,중개거래,서울 종로구,104.445,8,89,1,N,26.01.16,통일로,00230,00000,3000008,00,11110,0,11110,개인,18700,무악동,11110,2025-10-11,6647.0
201,창신쌍용2,11110-91,0703,0000,1993,개인,,,60000,19,10,2025,중개거래,서울 종로구,54.7,9,703,1,N,25.11.24,낙산길,00198,00000,4100020,02,11110,0,11110,개인,17400,창신동,11110,2025-10-19,3626.0
101동,경희궁롯데캐슬,11110-2519,0089,0000,2019,개인,,,156000,19,10,2025,중개거래,서울 종로구,59.6737,13,89,1,N,26.02.13,통일로,00230,00000,3000008,00,11110,0,11110,개인,18700,무악동,11110,2025-10-19,8642.0
,갑을아파트,11110-68,0595,0000,1997,개인,,,18000,11,10,2025,중개거래,"서울 종로구, 서울 중구",30.46,9,595,1,N,25.12.09,평창문화로,00019,00000,3100023,01,11110,0,11110,개인,18300,평창동,11110,2025-10-11,1954.0
105,광화문스페이스본(101동~105동),11110-2203,0009,0000,2008,개인,,,180000,3,10,2025,중개거래,서울 종로구,121.37,10,9,1,N,25.12.31,사직로8길,00004,00000,4100135,03,11110,0,11110,개인,11500,사직동,11110,2025-10-03,4903.0
102,창신쌍용1,11110-37,0702,0000,1992,개인,,,76000,14,10,2025,중개거래,서울 종로구,79.87,9,702,1,N,26.01.21,동망산길,00019,00000,4100065,01,11110,0,11110,개인,17400,창신동,11110,2025-10-14,3146.0
301,명륜동주상복합아남아파트,11110-26,0237,0000,1999,개인,,,64000,18,10,2025,중개거래,서울 종로구,47.43,7,237,1,N,25.11.26,혜화로3길,00005,00000,4100545,02,11110,0,11110,개인,17100,명륜2가,11110,2025-10-18,4461.0
204,창신쌍용2,11110-91,0703,0000,1993,개인,,,70000,10,10,2025,중개거래,서울 종로구,79.87,5,703,1,N,25.12.15,낙산길,00198,00000,4100020,02,11110,0,11110,개인,17400,창신동,11110,2025-10-10,2897.0
401,경희궁자이(4단지),11110-2464,0126,0000,2017,개인,,,89500,12,10,2025,중개거래,"서울 종로구, 서울 중구",37.2635,11,126,1,N,25.10.27,송월길,00155,00000,4100192,01,11110,,11110,개인,18000,교북동,11110,2025-10-12,7940.0
204,창신쌍용2,11110-91,0703,0000,1993,개인,,,73000,14,10,2025,중개거래,"서울 송파구, 서울 종로구",79.87,13,703,1,N,26.01.30,낙산길,00198,00000,4100020,02,11110,0,11110,개인,17400,창신동,11110,2025-10-14,3021.0
103,두산,11110-34,0232,0000,1999,개인,,,81000,14,10,2025,중개거래,서울 종로구,59.95,20,232,1,N,25.12.30,지봉로5길,00007,00000,4100390,01,11110,0,11110,개인,17400,창신동,11110,2025-10-14,4467.0
,동대문,11110-30,0328,0017,1966,개인,,,35000,15,10,2025,직거래,,28.8,5,328-17,1,N,26.04.20,지봉로,00025,00000,3005007,01,11110,0,11110,개인,17400,창신동,11110,2025-10-15,4017.0
101,창신쌍용1,11110-37,0702,0000,1992,개인,,,67500,17,10,2025,중개거래,서울 종로구,54.7,5,702,1,N,26.02.27,동망산길,00019,00000,4100065,01,11110,0,11110,개인,17400,창신동,11110,2025-10-17,4079.0
101,광화문스페이스본(101동~105동),11110-2203,0009,0000,2008,개인,,,158000,11,10,2025,중개거래,서울 종로구,94.51,5,9,1,N,25.12.01,사직로8길,00004,00000,4100135,03,11110,0,11110,개인,11500,사직동,11110,2025-10-11,5527.0
102,인왕산아이파크,11110-2212,0060,0000,2008,개인,,,142500,19,10,2025,중개거래,서울 종로구,84.858,11,60,1,N,26.02.27,통일로18길,00009,00000,4100482,01,11110,0,11110,개인,18700,무악동,11110,2025-10-19,5551.0
101동,힐스테이트창경궁,11110-2584,0060,0000,2022,개인,,,144000,19,10,2025,중개거래,서울 종로구,84.95,10,60,1,N,26.01.12,율곡로,00236,00000,3100010,00,11110,0,11110,개인,16700,충신동,11110,2025-10-19,5604.0
제101,아남1,11110-25,0004,0000,1995,개인,,,110000,4,10,2025,중개거래,서울 종로구,84.8,12,4,1,N,26.01.30,창경궁로,00265,00000,3005008,07,11110,0,11110,개인,17100,명륜2가,11110,2025-10-04,4288.0
101,창신쌍용1,11110-37,0702,0000,1992,개인,,,65000,17,10,2025,중개거래,서울 종로구,54.7,5,702,1,N,25.12.31,동망산길,00019,00000,4100065,01,11110,0,11110,개인,17400,창신동,11110,2025-10-17,3928.0
,신동아블루아광화문의꿈,11110-2164,0254,0000,2007,개인,,,170000,18,10,2025,중개거래,서울 종로구,111.97,9,254,1,N,26.02.04,사직로,00102,00000,3100005,02,11110,0,11110,개인,11300,필운동,11110,2025-10-18,5019.0
102,창신쌍용1,11110-37,0702,0000,1992,개인,,,71500,17,10,2025,중개거래,서울 종로구,79.87,13,702,1,N,26.01.09,동망산길,00019,00000,4100065,01,11110,0,11110,개인,17400,창신동,11110,2025-10-17,2959.0
,경희궁자이(4단지),11110-2464,0126,0000,2017,개인,25.12.29,O,120000,14,10,2025,중개거래,서울 종로구,45.879,14,126,1,N,,송월길,00155,00000,4100192,01,11110,,11110,개인,18000,교북동,11110,2025-10-14,8647.0
210,경희궁자이(2단지),11110-2445,0199,0000,2017,개인,,,200000,17,10,2025,중개거래,서울 종로구,59.895,8,199,1,N,26.04.10,송월길,00099,00000,4100192,01,11110,,11110,개인,17900,홍파동,11110,2025-10-17,11039.0
403,경희궁자이(4단지),11110-2464,0126,0000,2017,개인,,,88000,10,10,2025,중개거래,서울 종로구,37.2635,5,126,1,N,25.12.22,송월길,00155,00000,4100192,01,11110,,11110,개인,18000,교북동,11110,2025-10-10,7807.0
209,경희궁자이(2단지),11110-2445,0199,0000,2017,개인,,,272000,11,10,2025,중개거래,서울 종로구,84.8359,17,199,1,N,25.12.29,송월길,00099,00000,4100192,01,11110,,11110,개인,17900,홍파동,11110,2025-10-11,10599.0
